padron;valuacion;boleta
284427;215717.32;9357734
284428;181466.23;9357735
483537;41252.29;9357736
483539;80476.32;9357737
675875;145923.99;9357738
483543;189948.79;9357739
678320;37040.48;9357740
678321;37040.48;9357741
678322;306110.56;9357742
676068;513171.74;9357743
280948;397160.81;9357744
284383;121238.22;9357745
483547;185640.16;9357746
483548;54156.54;9357747
483549;219444.73;9357748
284388;230754.95;9357749
483550;42094.17;9357750
483551;42094.17;9357751
380114;48860.1;9357752
284339;238972.59;9357753
284340;109933.84;9357755
380116;55412.95;9357756
675774;231957.0;9357758
675775;39288.46;9357759
284121;4229468.87;9357760
380119;33281.48;9357761
675776;39331.85;9357762
380120;45869.08;9357763
284293;118081.76;9357764
380121;17779.88;9357765
284294;182674.89;9357766
675778;40950.76;9357767
284297;466412.98;9357768
380124;69769.71;9357769
676511;23400.0;9357770
380125;28075.38;9357771
380126;28075.38;9357772
380127;81176.06;9357773
482741;27522.13;9357774
380128;36304.99;9357775
383587;79500.0;9357776
383588;239018.92;9357777
480294;166415.32;9357778
675689;528106.53;9357779
775082;70500.0;9357780
383596;169356.45;9357781
676962;122864.29;9357782
480299;289501.31;9357783
480300;54158.42;9357784
678136;831284.65;9357786
480305;47387.56;9357788
480306;56897.91;9357789
675852;111239.29;9357790
480309;72573.32;9357791
383582;248983.115;9357792
380072;169206.97;9357793
383583;118135.45;9357794
383585;180722.92;9357796
481858;123912.2;9357797
480279;223724.49;9357798
481859;128938.04;9357799
481860;102396.38;9357800
480280;191146.68;9357801
481864;410098.56;9357802
383558;164945.55;9357803
383560;202961.75;9357804
383565;254954.65;9357805
383566;42174.64;9357806
481855;186788.83;9357808
481856;133171.72;9357809
583496;117910.95;9357810
481844;121225.99;9357812
383537;300454.37;9357813
481845;176139.79;9357814
481846;213060.4;9357815
383538;132293.11;9357816
383539;193964.775;9357817
481848;170086.14;9357818
481849;121726.52;9357819
383541;217790.85;9357820
383542;211030.29;9357821
481853;162627.05;9357822
677985;236385.74;9357823
383545;445168.85;9357824
383547;157351.001;9357825
481835;194694.53;9357826
481836;174046.14;9357827
383549;83824.53;9357828
481837;194190.45;9357829
775062;432771.59;9357830
383522;160163.94;9357832
383524;256010.83;9357833
383525;275815.1;9357834
383526;217141.41;9357835
382139;10700.0;9357836
383529;185516.93;9357837
383530;213892.88;9357838
383531;168184.13;9357839
383532;384895.11;9357840
677089;77700.005;9357841
383533;413362.92;9357842
184688;295527.64;9357843
383535;238705.82;9357845
480292;237133.57;9357847
383504;176761.86;9357848
184997;93668.34;9357849
383506;225626.32;9357850
383507;178642.98;9357851
383508;162744.92;9357852
184998;375291.03;9357853
677406;2400.0;9357854
583180;92230.685;9357856
583181;93986.58;9357857
583182;188037.55;9357858
675548;356485.95;9357859
483515;53175.86;9357861
483516;143166.47;9357862
483520;143427.09;9357863
483521;273208.34;9357864
676921;27900.0;9357865
677735;55100.0;9357866
483528;183271.17;9357867
676390;453410.51;9357868
383501;269408.2;9357869
775676;73888.16;9357870
383469;158073.28;9357871
583470;86665.01;9357872
383473;90462.28;9357873
383475;261146.85;9357875
483488;122947.05;9357876
184674;261943.28;9357879
383479;200646.58;9357880
775053;243853.77;9357881
677897;7200.0;9357882
677898;130684.51;9357883
184679;316650.47;9357885
283295;108952.58;9357886
80911;125777.34;9357887
380093;97458.58;9357888
583185;185387.06;9357890
380097;169447.11;9357891
380098;127482.16;9357892
380099;30508.94;9357893
583186;153719.07;9357894
380100;92990.44;9357895
380101;172321.43;9357896
380102;449161.76;9357897
380103;90843.6;9357898
380104;33138.94;9357899
380105;18271.27;9357900
380106;27807.855;9357901
380107;66809.64;9357902
380109;25140.74;9357904
380110;46331.51;9357905
383456;166853.34;9357906
583190;177919.65;9357907
383457;202080.64;9357908
583191;201196.46;9357909
383458;109130.93;9357910
383459;154036.36;9357911
583192;194773.91;9357912
383460;122612.06;9357913
383461;197542.36;9357914
583193;94129.02;9357915
383464;155020.05;9357916
383466;201683.74;9357917
380112;141633.44;9357918
383438;164588.45;9357919
383439;179567.3;9357920
383444;129959.41;9357921
383445;194677.55;9357922
383447;232299.61;9357923
383448;143986.86;9357924
384535;240584.35;9357925
383451;136059.095;9357926
380051;200447.85;9357927
384538;77462.65;9357928
380060;40504.23;9357929
676156;219810.32;9357930
380063;26161.15;9357931
380067;187122.57;9357932
380068;141105.21;9357933
676092;132030.31;9357934
676091;30813.23;9357935
676090;30377.96;9357936
383422;214801.25;9357937
675063;223819.5;9357938
383424;249735.75;9357939
383425;141736.87;9357940
383426;203733.37;9357941
676101;167355.01;9357942
383427;236413.64;9357943
676107;100740.65;9357944
383432;233444.83;9357945
383402;38000.0;9357947
383403;2800.0;9357948
383406;2500.0;9357949
676077;9700.0;9357950
383410;189546.66;9357951
676078;10700.0;9357952
383411;186152.44;9357953
383412;158837.28;9357954
383414;148974.56;9357955
383415;226950.33;9357956
583195;158440.02;9357957
483491;42094.17;9357958
483496;103560.38;9357959
483497;53034.73;9357960
483498;141420.36;9357961
581405;47942.1;9357962
483503;125095.65;9357963
581411;143762.3;9357964
678650;95214.36;9357965
382799;255510.13;9357966
581417;383921.08;9357967
382801;62670.12;9357968
382803;202086.1;9357969
581422;96662.8;9357970
382805;189480.72;9357971
581423;209303.94;9357972
380042;177059.72;9357974
380043;180471.53;9357975
380044;119550.67;9357976
581387;210628.53;9357977
380045;62604.8;9357978
581389;31854.91;9357979
581390;159300.19;9357980
581391;57966.94;9357981
581394;343792.908;9357982
581395;175867.5;9357983
483468;42094.17;9357985
581397;220320.57;9357987
483475;146682.47;9357988
581398;67961.89;9357989
484536;167940.49;9357990
484538;142977.88;9357994
484544;163503.62;9357996
484547;178712.78;9357997
484548;202795.8;9357998
581369;226185.0;9357999
282966;70434.82;9356000
675719;387110.71;9356001
676530;377113.38;9356002
676531;362369.62;9356003
282944;159130.31;9356005
282945;45303.77;9356006
282946;594907.62;9356007
282949;139137.0;9356008
282950;179361.67;9356009
677393;181247.02;9356010
776137;286358.31;9356011
282928;152665.35;9356012
282929;148847.14;9356013
675709;409843.24;9356014
676522;293989.77;9356015
282934;180356.74;9356016
676518;375537.51;9356017
776140;263131.19;9356018
675722;430990.73;9356019
675721;302617.96;9356020
675696;306634.76;9356021
775798;736996.73;9356022
676514;847880.17;9356023
676515;711706.95;9356024
677212;813352.72;9356025
675856;460799.19;9356026
675645;1053660.73;9356027
382647;161656.98;9356028
382648;103765.32;9356029
382680;171015.8;9356030
382654;177665.93;9356031
678780;111200.0;9356033
677542;437674.78;9356034
480502;7200.0;9356035
383059;70028.12;9356036
383063;326658.82;9356037
480510;69011.71;9356038
383064;85635.66;9356039
675096;74664.51;9356040
382692;91020.16;9356041
382191;110393.44;9356042
382691;299690.74;9356043
675895;209612.42;9356044
383071;149247.94;9356045
382859;169020.38;9356046
383072;209921.07;9356047
382858;315212.81;9356048
675672;104515.1;9356050
677873;320410.49;9356051
383040;121604.45;9356053
480481;163335.65;9356054
480482;277738.58;9356055
480484;133046.42;9356056
480485;238103.89;9356057
480486;210768.91;9356058
480487;222028.9;9356059
776134;300084.92;9356060
480493;240993.52;9356061
480495;139072.69;9356062
480496;215556.57;9356063
480470;274975.1;9356064
480472;168576.77;9356065
480473;53900.43;9356066
675479;527022.11;9356068
383042;309930.33;9356069
383043;145989.79;9356070
383044;122868.27105;9356071
384224;372462.79;9356072
383048;259365.88;9356073
380829;428011.39;9356074
679076;323531.2;9356075
383053;314052.07;9356076
677501;512975.95;9356077
383055;122400.105;9356078
81725;624616.45;9356079
184384;484703.95;9356080
81726;626465.48;9356081
383023;262700.89;9356082
383030;168473.21;9356083
383031;153499.7;9356084
383032;235620.82;9356085
383034;275178.04;9356087
383002;106723.25;9356088
484041;227927.98;9356090
484044;290388.26;9356091
383006;219271.28;9356092
484033;70245.21;9356093
383010;204744.89;9356094
484032;75211.77;9356095
484031;219681.68;9356096
484027;263586.695;9356098
284000;435443.01;9356099
283984;99225.15;9356101
676186;144592.25;9356102
675093;285630.17;9356103
480795;437701.56;9356104
481252;173195.16;9356105
381964;290551.12;9356106
283985;133510.17;9356107
283987;193711.54;9356108
283991;276570.78;9356109
776637;218158.52;9356110
679655;238880.71;9356111
482737;8500.0;9356112
482928;9700.0;9356113
383014;307596.92;9356114
383015;315567.91;9356115
383017;180935.32;9356116
382133;129483.26;9356117
381798;136969.85;9356118
381799;160589.72;9356119
381800;354500.99;9356120
381801;104119.725;9356121
678090;336978.0;9356122
380593;105008.45;9356123
81190;69890.99;9356124
382051;124906.23;9356125
484929;58356.86;9356126
484930;88655.28;9356127
382053;359292.09;9356128
382054;68346.67;9356129
382055;117269.99;9356130
381853;122752.11;9356132
381854;209645.94;9356133
381394;39263.72;9356134
381396;133003.13;9356135
381398;155928.63;9356136
381399;128250.59;9356137
282887;404872.75;9356138
282888;311108.18;9356139
282893;431681.95;9356141
282895;290106.12;9356142
282896;381332.8;9356143
282898;449742.78;9356144
282902;245575.13;9356145
282903;309071.86;9356146
675439;481421.04;9356147
282908;238745.8;9356148
282910;529763.1;9356149
282912;309426.75;9356150
382303;116785.0;9356151
382304;183909.24;9356152
382309;278793.12;9356154
282877;171826.23;9356157
282881;309997.68;9356159
382636;66800.0;9356160
383124;326126.56;9356161
384911;441528.49;9356162
383127;573305.897;9356163
383792;61300.0;9356164
678051;394600.11;9356165
678052;467129.41;9356166
675621;367584.58;9356169
675620;434476.477;9356170
383763;210731.14;9356171
675614;155079.465;9356172
383765;310884.31;9356173
383766;57500.0;9356174
482388;103854.62;9356175
583253;684142.039356;9356176
581497;228834.57;9356177
581499;415347.99;9356179
581500;298773.377;9356180
82427;2531929.04;9356181
183773;818642.26;9356182
383773;252539.23;9356183
480194;20800.0;9356184
383775;247060.855;9356185
383776;781933.2;9356186
383777;76470.45;9356187
480193;24400.0;9356188
383778;633536.41;9356189
383779;294443.36;9356190
383781;342675.07;9356191
283954;360001.64;9356192
283957;306634.27;9356193
283950;1.0;9356194
80897;289271.73;9356196
284645;274897.53;9356197
380546;223546.89;9356198
280302;1300.0;9356199
380304;281117.33;9356201
675561;82911.0155;9356202
283977;247389.47;9356204
283982;26300.0;9356205
382317;129063.0;9356206
382319;166524.25;9356207
382321;139487.458469;9356208
382322;188017.3;9356209
382326;181186.0;9356211
382331;145206.61;9356213
382333;179608.7;9356214
380560;141507.501;9356215
380559;132240.84;9356216
284494;227418.495;9356217
581198;82425.35;9356218
676509;1147290.08;9356219
676878;528559.67;9356220
383259;1270575.74;9356221
679059;408437.8;9356222
383257;549852.11;9356223
383255;267076.92;9356224
482081;114681.75;9356225
677467;359717.7447;9356226
380373;117695.58;9356227
380374;91445.66;9356228
380375;163971.46;9356229
380376;221377.15;9356231
282731;538490.87;9356232
282732;467856.76;9356233
675657;715729.42;9356234
81458;2831463.39;9356235
676197;415363.02;9356236
283386;510113.06;9356237
380539;217755.19;9356238
675890;622833.36;9356239
380541;188041.75;9356240
380542;80673.14;9356241
380545;201713.4413;9356242
380368;271255.87;9356243
676400;502850.79;9356244
383302;256423.18;9356245
380369;324713.69255;9356246
380371;369046.325;9356247
380372;43355.34;9356248
384459;580428.77;9356249
382791;150097.24;9356250
382788;324723.76;9356251
83106;5300.0;9356252
81624;230151.88;9356254
83103;219070.74;9356255
283961;437822.95;9356256
282275;104786.18;9356257
282276;468066.335;9356258
283962;433605.45;9356259
677730;807503.76;9356260
282687;681428.23;9356261
677976;68600.0;9356262
81046;11100.0;9356263
677977;172000.0;9356264
779349;446465.07;9356265
679111;297268.34;9356266
677744;80571.69;9356268
483867;230489.78;9356269
283590;463109.65;9356270
382895;41900.0;9356272
677106;28500.0;9356273
382896;48600.0;9356274
382897;504595.38;9356275
382899;455279.3;9356276
284872;159518.01;9356277
383801;26100.0;9356278
383802;70093.01;9356279
382904;243569.06;9356280
382910;282370.96;9356281
675408;74144.69;9356282
382912;470139.57;9356283
383879;38900.0;9356284
382880;212850.4;9356285
382882;367545.61;9356286
382883;242265.675;9356287
675923;12100.0;9356289
382888;9500.005;9356290
382891;394556.57;9356291
383289;68508.18;9356292
384340;403451.6;9356293
776616;481805.01;9356294
675281;237415.56;9356295
776612;580382.03;9356296
776617;151099.8;9356297
776622;596916.92;9356298
776623;151686.56;9356299
776624;152901.9;9356300
282805;125138.28;9356301
482543;1800.0;9356302
776625;154206.15;9356303
678730;615358.5;9356304
775654;43144.13;9356305
775664;34101.55;9356306
775663;34157.7;9356307
676194;127180.02;9356308
775234;43107.75;9356309
775233;83447.62;9356310
180673;144146.16;9356311
677091;171709.78;9356312
678712;639962.79;9356313
677587;467142.21;9356314
380320;447092.38;9356315
481045;47044.96;9356316
481049;70291.49;9356317
483967;353626.57;9356318
483968;97421.98;9356319
381757;128184.22;9356320
481056;40320.49;9356321
481060;29706.25;9356322
382013;26280.08;9356323
382012;126281.3;9356324
481030;52419.85;9356325
480789;44190.74;9356326
480894;33965.51;9356327
583165;30901.12;9356328
480898;45391.38;9356329
480951;27140.64;9356330
583160;195103.58;9356331
480952;28125.79;9356332
480954;28382.52;9356333
776619;151089.75;9356334
480959;188556.64;9356335
481002;28062.78;9356336
480986;46458.39;9356337
480988;28062.78;9356338
480967;27502.17;9356339
81412;77901.29;9356340
281307;168419.87;9356341
581706;79988.83;9356342
380321;32957.92;9356344
875289;534494.19;9356345
181240;471248.88;9356346
482908;126589.08;9356347
776627;239231.78;9356348
482903;181771.94;9356349
482907;170685.39;9356350
482049;53633.17;9356351
482050;107877.705;9356352
482921;265491.39;9356353
482918;214546.22;9356354
181238;241467.42;9356355
482350;76599.17;9356356
482351;84216.725;9356357
482912;204047.75;9356358
83112;40100.0;9356359
382147;75113.74;9356360
776642;143327.63;9356361
776645;42081.12;9356362
776647;407097.82;9356363
776650;41728.3;9356364
484025;1217193.51;9356365
677925;48333.65;9356366
482324;153140.65;9356367
677633;318587.63;9356368
677929;432166.78;9356369
678168;83136.17;9356370
580006;2000.005;9356371
580007;2000.0;9356372
580008;1900.0;9356373
580009;1900.0;9356374
580010;1900.0;9356375
580012;1900.0;9356377
580013;1900.0;9356378
580014;1900.0;9356379
580015;1900.0;9356380
580016;2000.0;9356381
677931;133459.41;9356382
677932;78351.42;9356383
482337;162485.51;9356384
482338;30372.19;9356385
482339;251031.84;9356386
482343;70010.72;9356387
580642;74227.5;9356388
678167;90276.09;9356390
679708;279336.98;9356391
482346;130274.72;9356392
482349;196764.73;9356393
482332;3400.0;9356394
677934;12400.0;9356395
677935;12300.0;9356396
677930;7200.0;9356397
284633;153395.0;9356398
284640;170514.025;9356399
81443;21200.0;9356400
484244;77210.86;9356401
484243;91618.22;9356402
484242;126635.49;9356403
82336;107669.89;9356404
283510;158535.88;9356405
82901;116300.08;9356406
284636;46882.14;9356407
83236;178513.26;9356408
284637;118945.68;9356409
284638;136152.34;9356410
676938;103330.88;9356411
82698;282605.52;9356412
875114;41247.57;9356414
80207;152904.46;9356415
384746;57621.78;9356416
676941;108913.89;9356417
481103;178236.91;9356418
480550;41386.21;9356419
677004;66726.61;9356420
480553;310353.23;9356421
676434;75219.89;9356422
677005;143939.905;9356423
480560;383235.93;9356424
384651;84825.62;9356425
677008;45933.08;9356426
384639;49700.0;9356427
676439;43247.24;9356428
677010;13800.03;9356429
677011;39704.93;9356430
677012;114994.07;9356431
677013;64698.6;9356432
677014;36624.38;9356433
677016;47597.43;9356435
677017;71958.06;9356436
777094;143171.3;9356437
677018;105850.63;9356438
582042;192125.53;9356439
677020;73505.5;9356441
80583;193132.94;9356442
384617;212643.64;9356443
384616;114337.49;9356444
384628;97643.26;9356445
384633;98765.05;9356446
384634;136564.84;9356447
384636;174262.81;9356448
676444;59350.63;9356449
677021;37790.74;9356450
677022;62568.9;9356451
676445;45470.332;9356452
676446;42451.79;9356453
677025;45279.82;9356454
677026;85208.91;9356455
677027;12469.83;9356457
676451;42451.79;9356458
677028;53338.95;9356459
677030;54947.88;9356461
676453;42451.79;9356462
677031;113865.95;9356463
677032;43799.53;9356464
676454;5700.0;9356465
677033;87265.4443;9356466
677035;107653.73;9356467
677036;27355.25;9356468
676462;42451.79;9356469
678629;16400.0;9356470
676469;143274.13;9356471
