padron,valuacion
580707,289394.75
580709,136027.0
580698,191689.03
580699,60571.7
283849,32000.0
282853,267866.5
282250,286043.25
281788,105329.73
281789,109396.1
678663,45500.007
281792,43642.49
281793,43642.49
280812,333671.87
280830,194464.91
280824,180100.16
582414,117235.13
280827,103137.09
678668,27100.0
280818,336953.12
677686,308553.63
482587,322633.9
677167,274133.3
676605,102767.77
676606,140009.71
482591,313078.333
482592,235601.25
482595,434108.65
280798,135670.07
280799,267752.83
280809,190085.923
280801,55936.29
280802,244731.2
280803,262654.18597
677738,252133.7
380477,38543.72
380478,286173.34
380480,148712.44
380481,91405.37
380482,144861.8
482596,185355.84
482597,160792.277
482598,376600.38
482600,301076.49
480755,551150.8
482601,482326.36
580652,153559.42
482585,54740.42
384310,513118.08
380493,472870.69
380495,118195.59
380497,198035.28
380498,135688.95
180669,110328.74
380499,126378.8
284989,167172.25
380448,118923.23
380449,275196.59
677474,199291.73
180664,1158186.05
380455,282119.96
381704,538057.42
483737,188309.29
380456,67878.18
380457,144018.07
381703,127221.94
180666,137068.12
180670,105685.37
81416,140712.34
281308,166846.63
180659,290861.04
180658,253293.21
380245,129000.31
380463,321699.14
380464,300577.27
380246,182324.89
380465,254265.6
180660,129232.11
380466,296688.79
775665,301247.05
775668,377426.09
775669,365112.87
676505,552655.84
380467,121707.61
280782,185243.18
283277,272098.86
280783,293792.22
280784,287559.16
280787,213703.89
80975,261935.86
380426,110082.19
380427,316015.6
380428,203090.53
677990,417563.09
380431,47178.64
675057,74660.81
675056,71040.89
82898,598504.77
675055,77048.05
80941,330514.75
380435,184841.66
677734,202370.98
80512,303906.05
675436,187510.64
380438,164546.3
84046,267539.5
580023,148508.27
580024,113259.43
380576,36053.4
580026,25066.27
580027,138997.86
80408,257427.53
380443,269967.25
80186,411749.32
580028,111965.72
380445,181898.717
380446,327888.95
380447,210921.94
80261,166992.5
280789,389966.307
580030,85388.47
580031,121955.8
580032,84342.54
580033,158921.09
580037,16596.25
81589,188164.21
778820,327027.46
280759,214235.09
382538,113010.48
280760,120682.36
280761,251552.2
382539,180697.65
280762,321830.39
382542,203715.47
282171,250779.64
282170,41400.0
282169,278896.56
281751,32731.88
281752,138258.9
281753,109690.64
281755,108684.87
280764,202726.37
281756,36575.85
281757,85717.86
281758,231576.57
280770,157794.21
280779,285471.84
280781,239027.42
281762,118039.0648
280735,203993.79
281763,142653.52
281764,216265.0319
281765,96882.98
281766,99593.33
281767,32175.9
281768,162099.74
280741,98480.32
280742,281363.82
281770,133066.23
281750,99469.45
282167,184122.56
282165,282084.0
482728,43963.65
675015,163996.84
675014,277255.39
280745,147826.85
675054,152738.65
280746,48304.43
675052,164948.54
676210,128566.55
676209,128566.55
280749,254045.17
775610,405378.82
382534,171839.27
280752,260564.44
280754,260497.47
678378,169078.69
280755,406713.04
677728,35100.0
677729,29100.0
284587,231251.83
284590,234978.67
284591,193415.99
284592,145083.02
284593,215134.33
282159,330065.52
284595,138420.42
184393,85498.07
284596,165296.0
184392,221001.18
284597,130635.38
284598,274065.45
184390,268764.62
284599,171227.31
184389,314446.15
184388,168887.09
284600,231662.95
284601,201728.97
184386,303630.65
284604,158013.09
284605,145264.94
284607,413404.95
284609,204784.46
284610,83356.13
284565,151608.18
284566,23200.0
676576,505510.03
481741,14900.0
284569,135080.16
284570,262249.74
284571,245194.04
481477,64352.47
384585,312803.47
284576,530649.26
384586,195376.54
384587,131492.04
384588,150970.65
284582,153536.54
384593,84265.32
284583,130423.89
384594,73738.35
284584,225541.87
284531,71415.14
383896,13100.0
384578,43988.03
284532,171260.88
677953,420255.43
676388,227985.7
283514,89294.08
676887,62160.57
284536,32400.0
676900,214871.38
284537,13300.0
284539,131687.96
284540,134095.81
676899,220636.73
284544,220327.62
779127,119025.47
284545,93380.6
779126,121999.02
284546,217848.06
676894,176619.79
284553,283859.35
676892,137503.21
284554,147203.02
284555,182928.81
284556,167887.18
483589,101346.62
483588,104351.31
483587,144099.62
676891,841762.65
284557,164749.26
284559,44035.44
382510,253416.68
284558,155141.97
382511,182606.87
382512,230482.45
382515,85660.99
382517,180875.62
382518,82015.63
382519,236823.3
382521,171856.56
676944,297815.04
382490,296972.1
382491,140605.77
382494,251303.7
382498,272368.86
380461,224920.43
678385,143155.51
678386,153370.235
778622,343147.2
678389,147094.16
678390,68989.16
675862,113951.86
481771,329154.24
281728,103177.57
281731,32731.88
281732,185531.03
775542,259239.19
281746,28075.38
677470,228323.01
284153,125083.81
284157,189024.89
284158,341586.05
284160,271941.52
581621,82871.42
581625,442317.29
482722,54900.0
675558,233213.07
675559,246593.39
675560,259678.73
679657,294484.77
582971,158033.76
582404,91543.86
582405,174507.34
582972,176295.28
675557,262654.3
678794,352607.83
582384,294343.49
582385,50975.68
582386,229223.94
582390,248333.45
582394,733998.67
582396,503404.11
582397,64189.11
582363,300737.51
582364,158352.64
582369,156888.18
582370,194067.94
582371,251057.61
582374,110194.9
582375,169054.67
582376,319618.09
582377,357735.23
582379,247713.21
582380,216617.14
678141,326159.11
481732,119580.6
480447,219668.5
480448,207105.19
480450,229761.0
480451,261769.87
384559,62916.33
384560,145271.29
678360,216727.18
384561,63856.12
384564,235924.07
675864,118537.93
480454,319829.49
382038,262188.29
382040,267360.98
480441,42094.17
480445,17231.08
382473,79557.48
382474,266622.96
382475,36210.04
382477,236686.22
382481,268850.74
382482,41373.83
382484,106603.26
382485,54293.44
382486,253937.58
382487,240786.7979
382488,117426.27
382489,233262.42
675867,119786.64
384335,235162.08
675309,122146.46
675311,149375.16
675312,158124.55
675313,92113.05
677949,322222.7
281710,200429.41
281711,109622.65
281712,95103.66
281713,36128.95
679047,312719.19
481980,271084.66
481981,66757.15
481982,208139.83
281716,161215.56
481986,194084.81
281717,72912.1
481987,75686.35
679081,567574.52
481992,237198.98
481993,218929.03
481964,230904.4
481965,86037.66
481968,161892.44
481969,176453.43
778120,250665.767
481960,120561.04
180969,2033050.36
284505,181952.93
284507,179851.15
284510,190508.81
284512,46400.0
284516,172350.75
284520,172824.29
284522,148864.35
281714,122645.98
281715,41153.72
281720,42094.17
284462,226864.08
284463,125219.28
281724,224405.6
281725,199321.11
281726,123071.76
284143,96889.22
284145,184136.81
284146,251109.46
284148,191222.63
284144,278116.9
281742,204643.27
582352,195561.21
284465,208889.39
582353,213979.63
582360,220536.18
775543,188056.87
582331,316444.99
776608,289549.02
677679,739036.26
284473,152948.47
284474,101521.67
284475,92749.31
679717,507942.69
582341,267506.15
284478,252130.51
582342,265210.05
582343,319309.17
284408,319357.98
582346,348297.73
284411,218234.74
582347,224700.67
284412,277084.65
582348,202178.46
284413,268072.27
284415,283049.02
677950,636684.81
284363,127631.3
284366,211819.63
284369,47166.58
284372,46247.76
284373,145183.47
284374,233231.97
284376,161078.81
284377,135098.29
284378,205460.8
284379,135345.23
284380,214501.96
284318,182000.54
284320,97783.9
284319,341257.56
284321,259722.06
284323,247826.1
284325,159082.62
284330,132364.227
284334,269355.12
678329,178095.33
283899,199713.74
283900,128874.16
677358,143289.35
581425,48204.63
381524,174774.77
380990,282960.36
283903,192113.17
283905,356469.88
675324,43270.89
675798,230804.61
675805,166968.73
283885,34431.7
283889,40919.75
283892,127222.51
283898,155007.6
677597,623068.84
582300,109221.17
284564,146127.03
582301,165720.02
583056,294692.52
776921,714412.72
284562,125640.9
283870,162487.99
775692,297254.16
677912,117260.01
483578,36329.42
483579,38176.63
483582,61319.8
483583,41719.31
483585,66890.51
677356,269206.95
775541,249734.61
283877,359824.55
775538,61407.69
283876,190686.68
284525,256551.06
284527,214077.56
284528,78810.59
284529,263569.65
284530,106861.14
80935,764654.405
382456,55240.81
582307,267595.05
382464,171910.96
677917,405490.69
284482,163728.46
284485,85060.01
284486,221059.64
284487,185532.55
284488,29665.83
582285,137569.84
284489,241663.39
677922,89964.98
284491,328631.39
580671,81936.91
580673,89184.73
580674,137884.15
582293,50975.68
582294,210644.22
580675,131251.02
284495,134428.99
582296,189124.26
284496,157240.17
284497,171599.35
284498,78083.34
582297,302017.59
582298,50975.68
284499,122067.99
675662,127552.84
675663,144977.97
284500,143379.81
481697,114952.67
582268,187689.82
284436,230192.48
582270,114942.31
582271,44603.74
284437,297812.36
284438,272747.45
284439,38530.9918
582272,56405.6
284440,38530.99
582277,107040.77
284442,251248.57
582279,134317.91
582280,180271.24
582263,117875.45
284441,38530.99
284446,339466.61
678403,230450.18
675791,146420.79
676366,285467.03
675793,169881.55
675794,41266.33
284453,178284.62
284456,205413.53
284457,199855.13
480320,205223.55
380937,387929.37
480323,77926.63
480324,342941.33
481936,41193.37
481937,42066.15
481941,199314.01
481943,53024.22
481944,148669.94
481951,210368.78
481752,32034.7
481753,28044.05
481917,310436.49
481918,91972.95
480310,76962.25
677671,43907.33
480311,61518.34
675577,210305.56
675578,46447.88
677672,266125.9
676503,203680.7
483560,42706.52
483561,36934.24
483564,41725.21
483566,124792.35
483567,70294.1
483568,133714.62
483569,97166.28
483570,157254.81
483571,106429.86
284390,323595.62
483532,36717.0
284391,246696.87
676933,86133.11
480317,26415.6
284398,104912.64
284400,375543.8
284402,219204.94
582251,215651.68
284403,254365.65
284405,51463.24
284406,177562.83
284407,183029.85
482763,106087.33
482563,112900.32
284346,262530.21
582255,332778.39
284547,313886.3
284548,156442.17
677973,470698.87
582257,274872.75
284352,244878.69
284353,211082.64
582258,60325.18
582260,223707.7
582261,53322.62
582262,232301.76
678070,67372.51
381747,79216.96
284358,158932.16
381748,166924.41
284359,254295.1
677923,466758.0
676865,63136.04
481901,192809.15
675928,87865.32
481903,152544.38
675929,402373.17
678143,286243.04
582239,223058.46
582241,56125.56
678144,408410.97
284305,113937.75
675902,135715.83
284307,211802.11
382671,58471.489
284310,111983.23
382670,63778.6
284311,50517.18
382669,65119.47
382668,64972.63
382667,64832.52
382666,51621.1
382665,136749.04
382664,51577.67
678651,322654.49
582244,200822.91
582247,19800.0
582248,77756.52
582250,42000.0
81788,86971.5
81787,86971.5
481881,56466.95
81914,1535392.22
481882,42303.64
481884,153903.5
481885,42066.15
481888,229603.82
81909,1078068.71
480330,79456.54
481890,203239.66
480329,79456.54
582220,236225.13
481893,166352.63
582221,209206.5
284314,261658.67
582222,296571.63
582223,54261.41
582224,205805.191899
481870,191843.44
678118,470279.1226
678133,594929.11
481875,169110.7
481876,276006.85
481878,173622.46
582230,325467.56
283858,179866.09
383635,223125.13
383636,160513.83
679447,182692.03
382125,492708.48
82908,113938.14
81365,142392.29
283864,158098.62
283863,225088.33
284006,422375.01
283862,214015.52
582205,117359.7
82708,32584.99
582206,195369.65
284007,76105.03
582208,192365.08
383628,86735.04
383630,15100.0
283857,114648.91
283856,272705.88
284004,279982.79
283855,341572.17
283854,99967.65
283853,90427.51
81928,535567.41
678393,318008.93
280949,286401.58
582213,194511.65
582214,44603.74
675336,211731.49
582215,44603.74
582217,224576.31425
284427,215717.32
284428,181466.23
483537,41252.29
483539,80476.32
483542,207523.37
675875,145923.99
483543,189948.79
678320,37040.48
678321,37040.48
678322,306110.56
483544,71328.08
676068,513171.74
280948,397160.81
284383,121238.2218
284385,65097.23
284386,345122.52
483547,185640.16
483548,54156.54
483549,219444.73
284388,230754.95
483550,42094.17
483551,42094.17
284336,273769.66
284337,258291.68
380114,48860.1
284339,238972.59
380115,22204.41
284340,109933.848
380116,55412.95
675773,118527.91
675774,231957.0
284343,404533.5
675775,39288.46
284121,4229468.87
380119,33281.48
675776,39331.85
380120,45869.08
284293,118081.76
380121,17779.88
284294,182674.89
675778,40950.76
284296,69045.39
284297,466412.98
380124,69769.71
676511,23400.0
380125,28075.38
380127,81176.06
482741,27522.13
380128,36304.99
383587,79500.0
383588,239018.92
383590,211480.41
675689,528106.53
775082,70500.0
383596,169356.45
676962,122864.29
383598,188522.69
480298,363302.29
480299,289501.31
480300,54158.42
383569,231871.95
678136,831284.65
383574,214817.03
383575,183946.56
480306,56897.91
675852,111239.29
480307,66067.59
480309,72573.32
675278,130133.21
383580,356496.09
383582,248983.11
380072,169206.97
383583,118135.45
383584,171483.53
383585,180722.92
481858,123912.2
480279,223724.4916
481859,128938.04
383553,211037.64
481860,102396.38
480280,191146.68
481864,410098.56
481865,250639.39
383556,168767.26
383558,164945.55
676143,402565.2
383560,202961.75
678721,664352.78
383565,254954.65
383566,42174.64
676935,68388.65
481855,186788.83
481856,133171.72
583496,117910.95
676934,86680.4
481844,121225.99
481845,176139.79
481846,213060.4
383538,132293.11
383539,193964.77
481848,170086.14
481849,121726.52
383541,217790.85
383542,211030.29444
481853,162627.05
383545,445168.85
383546,236552.41
383547,157351.0
383548,218862.89
481836,174046.14
383549,83824.53
481837,194190.45
775062,432771.59
481832,52096.78
481840,251813.38
383521,227175.38
383522,160163.94
383523,252179.02
383524,256010.83
383525,275815.1
383526,217141.41
382139,10700.0
383529,185516.93
383530,213892.88
383531,168184.13
383532,384895.11
283526,218591.75
677089,77700.0
383533,413362.92
383534,112045.3
184688,295527.64
383535,238705.82
480291,200742.45
480292,237133.57
383504,176761.86
184997,93668.34
383505,272935.27
383506,225626.32
383507,178642.98
383508,162744.92
184998,375291.03
383510,193977.8
383511,386734.08
383513,211267.11
583180,92230.68
583181,93986.58
383515,167404.2
383516,147935.42
583182,188037.55
675548,356485.95
383490,256629.21
383489,317301.75
483515,53175.86
483516,143166.47
483519,104208.44
483520,143427.09
483521,273208.34
676921,27900.0
677735,55100.0
483528,183271.17
676390,453410.51
383501,269408.2
775676,73888.16
383469,158073.28
483531,116163.88
583470,86665.01
483509,37407.2
483510,257675.83
383472,227875.999
383473,90462.28
483485,187503.2
383475,261146.85
383476,138040.04
483488,122947.05
184673,223717.3
775052,48083.52
184674,261943.28
383479,200646.58
775053,243853.77
677902,75699.9
383481,92758.87
184675,433261.78
383482,44603.74
383483,285618.94
383485,158792.02
383484,62039.81
677898,130684.51
184678,49206.42
184679,316650.47
283295,108952.58
80911,125777.34
380093,97458.58
583184,105841.87
380096,147909.79
583185,185387.06
380097,169447.11
380098,127482.16
380099,30508.94
583186,153719.07
380100,92990.44
380101,172321.43
583187,188628.2
380102,449161.76
380103,90843.6
583188,113952.81
380105,18271.27
380106,27807.85
380107,66809.64
583189,167490.79
380108,50457.44
380109,25140.74
380110,46331.517
383456,166853.34
583190,177919.65
383457,202080.64
583191,201196.46
383458,109130.93
383459,154036.36
583192,194773.91
383460,122612.06
383461,197542.36
583193,94129.02
383464,155020.05
383466,201683.74
383467,187608.75
380112,141633.44
383438,164588.45
383439,179567.3
383443,225062.16
383444,129959.41
383445,194677.55
383447,232299.61
383448,143986.86
384535,240584.35
383450,167559.64
383451,136059.09
380051,200447.85
384538,77462.65
380060,40504.23
676156,219810.32
380063,26161.15
380067,187122.57
380068,141105.21
676092,132030.31
676091,30813.23
383420,234200.14
676090,30377.96
383422,214801.25
675063,223819.5
383424,249735.75
383425,141736.87
383426,203733.37
676101,167355.01
383427,236413.64
676106,89992.84
676107,100740.65
383432,233444.83
383434,248026.45
383435,295796.7
383402,38000.0
775100,308231.78
383410,189546.66
676078,10700.0
383411,186152.44
383412,158837.28
383414,148974.56
383415,226950.33
383416,218704.91
583195,158440.02
583197,105884.26
583198,133333.15
583199,207228.5
483491,42094.17
483492,43263.48
483493,43263.48
483496,103560.38
483497,53034.73
483498,141420.36
